id,bbox,result
1-319,"[94.80804204940796, 42.048695118389496, 94.81078863143921, 42.05073463118868]",1
1-320,"[113.44962000846863, 36.03702326343083, 113.45236659049988, 36.03924421999892]",1
1-321,"[82.35262513160706, 45.69493212934089, 82.3553717136383, 45.69685052516971]",1
1-322,"[100.86355805397034, 25.10732382871807, 100.86630463600159, 25.109810873465996]",1
1-323,"[114.4334328174591, 41.0404230633746, 114.43617939949036, 41.04249463074627]",1
1-324,"[113.2634961605072, 21.936039438850564, 113.26624274253845, 21.938587149535692]",1
1-325,"[113.5157310962677, 40.18073405215986, 113.51847767829895, 40.18283244415023]",1
1-326,"[114.75958943367004, 35.4133355066544, 114.7623360157013, 35.415573920547665]",1
1-327,"[94.6557354927063, 42.04181924708919, 94.65848207473755, 42.04385898063337]",1
1-328,"[121.49249196052551, 45.08895981843544, 121.49523854255676, 45.09089889453252]",1
1-329,"[122.48216271400452, 37.35466286633906, 122.48490929603577, 37.35684607885034]",1
1-330,"[105.90420126914978, 37.30233206129226, 105.90694785118103, 37.30451679498002]",1
1-331,"[119.17683362960815, 39.48657160914553, 119.1795802116394, 39.48869131644818]",1
1-332,"[112.46152639389038, 39.06874651615616, 112.46427297592163, 39.07087890361861]",1
1-333,"[116.23926758766174, 43.55874179745115, 116.242014169693, 43.56073212540632]",1
1-334,"[113.91470432281494, 41.159222235361, 113.91745090484619, 41.161290059065486]",1
1-335,"[121.83658719062805, 45.52587811486665, 121.8393337726593, 45.52780230175207]",1
1-336,"[118.88571739196777, 36.0486652376985, 118.88846397399902, 36.05088586589367]",1
1-337,"[112.84985661506653, 41.394871804851995, 112.85260319709778, 41.39693217634371]",1
1-338,"[122.68696546554565, 44.56945975066693, 122.6897120475769, 44.5714163833763]",1
1-339,"[120.91108560562134, 42.83332733618302, 120.91383218765259, 42.835341466800514]",1
1-340,"[106.52890920639038, 37.5426547877744, 106.53165578842163, 37.544832520634806]",1
1-341,"[112.7235996723175, 34.012640185874204, 112.72634625434875, 34.01491683616169]",1
1-342,"[92.79768347740173, 44.28579630632741, 92.80043005943298, 44.28776245770156]",1
1-343,"[106.65515542030334, 36.53532954883414, 106.6579020023346, 36.53753636834871]",1
1-344,"[107.05822706222534, 37.270586526291794, 107.06097364425659, 37.27277218188568]",1
1-345,"[122.2134268283844, 44.810583121135906, 122.21617341041565, 44.81253162494614]",1
1-346,"[111.6192376613617, 23.319646489643496, 111.62198424339294, 23.3221686813695]",0
1-347,"[119.5072066783905, 49.14798725986262, 119.50995326042175, 49.14978378727963]",1
1-348,"[95.85451126098633, 40.57862900445473, 95.85725784301758, 40.580715039406364]",1
1-349,"[96.751549243927, 40.09030227609596, 96.75429582595825, 40.09240346244679]",1
1-350,"[106.22040152549744, 36.31527211226365, 106.22314810752869, 36.317485195497085]",0
1-351,"[90.21124005317688, 38.28687974519256, 90.21398663520813, 38.289035555604165]",1
1-352,"[108.12222719192505, 41.98214402452681, 108.1249737739563, 41.98418567266778]",1
1-353,"[113.87375235557556, 41.18932847510002, 113.87649893760681, 41.191395348667065]",1
1-354,"[116.42943620681763, 41.93859189123507, 116.43218278884888, 41.94063493528806]",1
1-355,"[111.99593782424927, 31.36099384150052, 111.99868440628052, 31.36333913318579]",1
1-356,"[105.54103016853333, 37.33345852382501, 105.54377675056458, 37.33564235293362]",1
1-357,"[115.8184826374054, 41.38822344213376, 115.82122921943665, 41.39028402435251]",1
1-358,"[111.47386193275452, 41.599309909802706, 111.47660851478577, 41.60136378788001]",1
1-359,"[110.62030792236328, 41.81516982857557, 110.62305450439453, 41.817216822077945]",1
1-360,"[120.3480577468872, 33.687031873004464, 120.35080432891846, 33.68931721772596]",1
1-361,"[108.33591341972351, 41.93543940969152, 108.33866000175476, 41.937482554740505]",1
1-362,"[103.22968482971191, 24.076657074655362, 103.23243141174316, 24.079164680792047]",1
1-363,"[101.25520348548889, 27.549010858097233, 101.25795006752014, 27.55144599338087]",1
1-364,"[121.84420466423035, 42.003777380231575, 121.8469512462616, 42.0058183345521]",1
1-365,"[105.98047256469727, 32.509788878794176, 105.98321914672852, 32.512105040586874]",1
1-366,"[91.37982487678528, 43.23461222160463, 91.38257145881653, 43.23661322471723]",1
1-367,"[113.16725850105286, 38.12859002906947, 113.1700050830841, 38.13075053275959]",1
1-368,"[123.01255345344543, 45.83607283026494, 123.01530003547668, 45.837986378432305]",1
1-369,"[92.826908826828, 44.16762983587383, 92.82965540885925, 44.16959993825946]",1
1-370,"[92.71341919898987, 44.141219495663535, 92.71616578102112, 44.143190479959614]",1
1-371,"[112.18962550163269, 39.76437897883342, 112.19237208366394, 39.766490192805286]",1
1-372,"[122.1050763130188, 41.90653307029971, 122.10782289505005, 41.908577141132376]",1
1-373,"[113.28465342521667, 23.37793037672387, 113.28740000724792, 23.380451461085425]",0
1-374,"[111.9336462020874, 41.804853904910836, 111.93639278411865, 41.806901228088165]",1
1-375,"[102.39032506942749, 25.27708416727308, 102.39307165145874, 25.279567747999792]",1
1-376,"[107.93383955955505, 42.00118623062218, 107.9365861415863, 42.00322726806086]",1
1-377,"[122.87317514419556, 45.79784788856404, 122.8759217262268, 45.79976275076461]",1
1-378,"[112.9778516292572, 40.68110992678576, 112.98059821128845, 40.683192762770894]",1
1-379,"[122.25765109062195, 43.28887395858765, 122.2603976726532, 43.29087317905177]",1
1-380,"[100.19002318382263, 37.33512199316556, 100.19276976585388, 37.33730577391326]",1
1-381,"[111.61518216133118, 39.16785099845672, 111.61792874336243, 39.16998038852861]",1
1-382,"[115.20120978355408, 35.38884004919597, 115.20395636558533, 35.39107914332964]",1
1-383,"[115.70903778076172, 27.693683834603778, 115.71178436279297, 27.696115754465264]",1
1-384,"[111.81536078453064, 23.38024465518951, 111.81810736656189, 23.382765695527084]",1
1-385,"[113.54847550392151, 41.08931407026307, 113.55122208595276, 41.09138409803092]",1
1-386,"[122.41855144500732, 45.37592788297478, 122.42129802703857, 45.37785719248751]",1
1-387,"[114.0653908252716, 41.27858050426092, 114.06813740730286, 41.280644557727385]",1
1-388,"[121.30048871040344, 39.440891132402555, 121.30323529243469, 39.44301223151702]",1
1-389,"[114.19258117675781, 35.31944107808969, 114.19532775878906, 35.32168209721458]",1
1-390,"[120.21293878555298, 36.792429514398854, 120.21568536758423, 36.794628974589756]",1
1-391,"[114.29080367088318, 41.30854318594322, 114.29355025291443, 41.31060629155421]",1
1-392,"[118.06689262390137, 42.70664379564346, 118.06963920593262, 42.70866205005881]",1
1-393,"[114.76014733314514, 35.62017776250132, 114.76289391517639, 35.622410416071524]",1
1-394,"[104.69958901405334, 27.030239020095742, 104.7023355960846, 27.032685557525053]",1
1-395,"[112.79394865036011, 42.517022429488996, 112.79669523239136, 42.51904683800949]",1
1-396,"[113.6135458946228, 40.29726028629279, 113.61629247665405, 40.299355069892336]",1
1-397,"[88.51963520050049, 43.000629854450025, 88.52238178253174, 43.002638523957906]",1
1-398,"[124.99486684799194, 46.86065319260731, 124.9976134300232, 46.862531203993456]",1
1-399,"[123.94315123558044, 45.06545843808483, 123.9458978176117, 45.067398311869276]",1
1-400,"[132.1018409729004, 47.34516947697384, 132.10458755493164, 47.347030473454076]",1
1-401,"[116.17780208587646, 43.568669459049175, 116.18054866790771, 43.5706594590313]",1
1-402,"[109.93102312088013, 41.70378209343334, 109.93376970291138, 41.7058326431386]",1
1-403,"[106.62860155105591, 37.74761790463229, 106.63134813308716, 37.749789636448476]",1
1-404,"[124.24136996269226, 46.410182720835024, 124.24411654472351, 46.41207643108797]",1
1-405,"[112.11052179336548, 39.35285834182122, 112.11326837539673, 39.354982119352044]",1
1-406,"[107.43579626083374, 40.01698282914395, 107.43854284286499, 40.01908627723895]",1
1-407,"[117.72409558296204, 42.60321517035402, 117.72684216499329, 42.60523678425927]",1
1-408,"[117.28921294212341, 42.230320705414876, 117.29195952415466, 42.232354376627974]",1
1-409,"[108.72339606285095, 30.40496164015569, 108.7261426448822, 30.407330455598395]",1
1-410,"[121.95489406585693, 30.167215216043147, 121.95764064788818, 30.16958977924038]",1
1-411,"[109.13638114929199, 37.481643931483724, 109.13912773132324, 37.4838234452812]",1
1-412,"[114.93714094161987, 26.470774707489184, 114.93988752365112, 26.47323331664787]",1
1-413,"[115.62463402748108, 40.39552233064268, 115.62738060951233, 40.39761406469242]",1
1-414,"[111.47982716560364, 38.52710128756642, 111.48257374763489, 38.52924994400695]",1
1-415,"[118.04397583007812, 24.290909186438373, 118.04672241210938, 24.293412584917522]",1
1-416,"[113.17193627357483, 34.095298546853805, 113.17468285560608, 34.097572978274904]",1
1-417,"[107.779301404953, 42.03172319559094, 107.78204798698425, 42.0337632532085]",1
1-418,"[107.19892501831055, 37.41874270075598, 107.2016716003418, 37.42092404808423]",1
1-419,"[121.5777325630188, 42.35480971916974, 121.58047914505005, 42.356839374661746]",1
1-420,"[96.18411183357239, 40.7164930226711, 96.18685841560364, 40.71857475261651]",1
1-421,"[115.94345211982727, 42.31212420915021, 115.94619870185852, 42.31415524265614]",1
1-422,"[92.85908460617065, 44.239834142648355, 92.8618311882019, 44.24180183180708]",1
1-423,"[96.88633561134338, 41.771591737581325, 96.88908219337463, 41.77364012329472]",1
1-424,"[118.4136164188385, 32.56910360787195, 118.41636300086975, 32.57141824024689]",1
1-425,"[114.16361331939697, 41.443450200932084, 114.16635990142822, 41.445509031837396]",1
1-426,"[95.35646796226501, 40.64780826108678, 95.35921454429626, 40.649892137322674]",1
1-427,"[113.94033551216125, 39.84480671593966, 113.9430820941925, 39.84691546174262]",1
1-428,"[105.94589352607727, 32.52670634266417, 105.94864010810852, 32.52902206849658]",1
1-429,"[109.00399804115295, 37.396831974521795, 109.0067446231842, 37.39901395991649]",1
1-430,"[115.3545892238617, 42.43697416555647, 115.35733580589294, 42.439001165367934]",1
1-431,"[114.79580998420715, 41.96762729515042, 114.7985565662384, 41.96966940870571]",1
1-432,"[114.20647501945496, 41.213981376794344, 114.2092216014862, 41.21604747190352]",1
1-433,"[110.04921197891235, 41.88412384755787, 110.0519585609436, 41.88616863573299]",1
1-434,"[122.68804907798767, 44.050706710367805, 122.69079566001892, 44.05268071394495]",1
1-435,"[116.49597644805908, 37.97390605847106, 116.49872303009033, 37.97607113259996]",1
1-436,"[117.71879553794861, 44.01106621367705, 117.72154211997986, 44.01304153801174]",1
1-437,"[114.45773363113403, 41.0649701805269, 114.46048021316528, 41.067040975085256]",1
1-438,"[95.52257180213928, 40.657909569857395, 95.52531838417053, 40.65999313063106]",1
1-439,"[96.54288411140442, 40.95159191110384, 96.54563069343567, 40.953666271955115]",1
1-440,"[107.01674938201904, 26.420813234070103, 107.0194959640503, 26.42327290987806]",1
1-441,"[112.58343815803528, 31.54736232520954, 112.58618474006653, 31.549702954928637]",1
1-442,"[106.71106338500977, 39.365417556770694, 106.71380996704102, 39.3675409524912]",1
1-443,"[123.08205485343933, 45.24541133800164, 123.08480143547058, 45.24734509548973]",1
1-444,"[108.26872944831848, 42.00136163484852, 108.27147603034973, 42.00340266666077]",1
1-445,"[103.89788746833801, 23.990496937137006, 103.90063405036926, 23.993006225474563]",1
1-446,"[92.94803738594055, 44.27447429501451, 92.9507839679718, 44.27644082531369]",1
1-447,"[93.53315591812134, 38.903465926679615, 93.53590250015259, 38.90560329881668]",1
1-448,"[114.15063142776489, 41.08900679495729, 114.15337800979614, 41.0910768324061]",1
1-449,"[114.10319924354553, 41.296364697588366, 114.10594582557678, 41.29842818852822]",1
1-450,"[109.5620584487915, 27.578704407238057, 109.56480503082275, 27.581138883834733]",1
1-451,"[131.36989831924438, 45.8288291555254, 131.37264490127563, 45.83074295276914]",1
1-452,"[86.6612720489502, 47.99962146925388, 86.66401863098145, 48.00145927210331]",1
1-453,"[112.3237681388855, 25.177310909520262, 112.32651472091675, 25.17979652879972]",1
1-454,"[95.79841017723083, 40.66592603896833, 95.80115675926208, 40.66800934934287]",1
1-455,"[118.34527373313904, 38.00861566139896, 118.34802031517029, 38.010779711337086]",1
1-456,"[116.12915754318237, 41.64086414570245, 116.13190412521362, 41.64291670072346]",1
1-457,"[122.18068242073059, 42.20467176047551, 122.18342900276184, 42.20670625787078]",1
1-458,"[107.30915307998657, 26.50806116756207, 107.31189966201782, 26.51051897945766]",1
1-459,"[100.62592506408691, 25.472810486238245, 100.62867164611816, 25.475290046041547]",1
1-460,"[123.12215924263, 45.84158157807272, 123.12490582466125, 45.84349493679934]",1
1-461,"[110.55208325386047, 25.543380452199603, 110.55482983589172, 25.545858555142278]",1
1-462,"[106.76496505737305, 37.24407186305376, 106.7677116394043, 37.24625828813246]",1
1-463,"[96.97156548500061, 40.887327400095394, 96.97431206703186, 40.889403778769434]",1
1-464,"[87.86435008049011, 43.6264071262494, 87.86709666252136, 43.628395217609814]",1
1-465,"[113.87907385826111, 41.78570506778472, 113.88182044029236, 41.78775300274219]",1
1-466,"[122.40308046340942, 45.3971089988776, 122.40582704544067, 45.39903758559778]",1
1-467,"[84.17397379875183, 46.224762590088844, 84.17672038078308, 46.226662728270625]",1
1-468,"[118.07115197181702, 42.710971924774995, 118.07389855384827, 42.71299003846393]",1
1-469,"[108.25303316116333, 42.12279251641243, 108.25577974319458, 42.12482964850393]",1
1-470,"[111.39068126678467, 34.64899044920356, 111.39342784881592, 34.651249895592926]",1
1-471,"[123.040030002594, 45.23710902963456, 123.04277658462524, 45.23904306972431]",1
1-472,"[116.0805344581604, 29.39258904769036, 116.08328104019165, 29.394982054115932]",1
1-473,"[115.32848596572876, 31.40320013734936, 115.33123254776001, 31.40554437542513]",1
1-474,"[111.18936538696289, 22.609712487471512, 111.19211196899414, 22.61224795774121]",1
1-475,"[94.67239737510681, 43.7050185850524, 94.67514395713806, 43.707004074525535]",1
1-476,"[106.45957946777344, 41.543027491211156, 106.46232604980469, 41.545083159556654]",1
1-477,"[114.49154019355774, 41.20594235467183, 114.49428677558899, 41.208008703669016]",1
1-478,"[116.35796070098877, 34.2347873312321, 116.36070728302002, 34.237058007509496]",1
1-479,"[106.63292527198792, 37.90534339322132, 106.63567185401917, 37.9075104881223]",1
1-480,"[106.78103685379028, 39.32820618624543, 106.78378343582153, 39.33033071292506]",1
1-481,"[116.84748530387878, 35.16595893247415, 116.85023188591003, 35.16820419721273]",1
1-482,"[124.50287461280823, 46.641916056766625, 124.50562119483948, 46.643801705686016]",1
1-483,"[105.63184976577759, 37.2761700673108, 105.63459634780884, 37.278355560804485]",1
1-484,"[109.94188070297241, 41.650821633819795, 109.94462728500366, 41.65287387164135]",1
1-485,"[122.1618103981018, 41.855585835747654, 122.16455698013306, 41.857631537001325]",1
1-486,"[91.05656504631042, 44.484320791530884, 91.05931162834167, 44.48628028622689]",1
1-487,"[111.86914443969727, 34.68059944854705, 111.87189102172852, 34.682858033095584]",1
1-488,"[86.73905611038208, 47.88704632936094, 86.74180269241333, 47.88888813900664]",1
1-489,"[110.53587198257446, 25.54066996845459, 110.53861856460571, 25.54314812742248]",1
1-490,"[112.70956635475159, 41.68913798626859, 112.71231293678284, 41.69118900293051]",1
1-491,"[118.37840437889099, 32.907244230070894, 118.38115096092224, 32.90955009623269]",1
1-492,"[96.25360250473022, 36.31431251367803, 96.25634908676147, 36.31652562415408]",1
1-493,"[107.44125723838806, 29.438896804086188, 107.44400382041931, 29.441288720220072]",1
1-494,"[124.39390182495117, 42.99174698174727, 124.39664840698242, 42.993755941641915]",1
1-495,"[111.14839196205139, 35.000208691870874, 111.15113854408264, 35.002458523487505]",1
1-496,"[117.18210697174072, 38.50615692091539, 117.18485355377197, 38.508306202599016]",1
1-497,"[92.7794337272644, 44.131694710789226, 92.78218030929565, 44.1336660130401]",1
1-498,"[111.42053961753845, 41.60548739257203, 111.4232861995697, 41.607541074031175]",1
1-499,"[117.81151413917542, 42.453322900763425, 117.81426072120667, 42.455349371661384]",1
1-500,"[118.12054753303528, 38.05659015842944, 118.12329411506653, 38.058752791456705]",1
